[HEADER]
VERSION	1	0
BPM_DEF	75.000
MET_DEF	4	4
RESOLUTION	384

[COMPOSITION]

[LAYER]

[COLLECTION]
BRK	3	0	0
BRK	3	192	0
BRK	4	0	0
BRK	4	96	0
BRK	5	0	0
BRK	5	96	1
BRK	5	192	0
BRK	5	288	0
BRK	6	0	1
BRK	6	96	0
BRK	7	0	0
BRK	7	96	0
BRK	7	192	1
BRK	8	0	0
BRK	8	288	0
BRK	9	48	0
BRK	9	144	0
BRK	9	288	0
BRK	10	0	0
BRK	10	96	0
BRK	10	288	1
BRK	11	96	1
BRK	11	192	0
BRK	11	288	0
BRK	12	0	1
BRK	12	96	0
BRK	12	192	1
BRK	12	288	1
BRK	13	0	0
BRK	13	192	1
BRK	14	0	1
BRK	14	96	0
BRK	14	192	1
BRK	14	288	1
BRK	15	0	0
BRK	15	192	1
BRK	16	96	0
BRK	16	288	0
BRK	17	0	0
BRK	17	192	0
BRK	18	0	0
BRK	18	96	1
BRK	18	192	0
BRK	19	0	0
BRK	19	96	0
BRK	19	192	1
BRK	20	0	0
BRK	20	96	0
BRK	20	192	1
BRK	20	288	1
BRK	21	96	1
BRK	21	192	0
BRK	21	288	1
BRK	22	0	0
BRK	22	96	0
BRK	22	192	1
BRK	22	288	0
BRK	23	0	1
BRK	23	96	0
BRK	23	288	0
BRK	24	0	0
BRK	24	192	0
BRK	25	96	0
BRK	25	192	1
BRK	26	0	0
BRK	26	96	0
BRK	26	288	1
BRK	27	0	0
BRK	27	96	0
BRK	27	192	1
BRK	27	288	0
BRK	28	96	0
BRK	28	288	0
BRK	29	0	0
BRK	29	192	0
BRK	30	0	0
BRK	31	0	0
BRK	31	192	0
BRK	32	0	0
BRK	33	0	0
BRK	33	192	0
BRK	34	0	0
BRK	34	192	0
BRK	34	288	0
BRK	35	0	0
BRK	35	192	0
BRK	35	288	0

[OBSTACLE]
KIK	4	192	0
KIK	4	288	0
JMP	5	96	0
SLD	5	192	1
SLD	5	288	1
JMP	6	0	0
SLD	6	96	1
KIK	6	288	0
SLD	7	0	1
SLD	7	96	1
JMP	7	192	0
KIK	7	288	0
JMP	8	96	0
SLD	8	192	1
KIK	9	0	0
KIK	9	96	0
JMP	9	192	0
SLD	9	288	1
SLD	10	96	1
KIK	10	192	0
JMP	10	288	0
KIK	11	0	0
JMP	11	96	0
SLD	11	192	1
SLD	11	288	1
JMP	12	0	0
SLD	12	96	1
JMP	12	192	0
JMP	12	288	0
KIK	12	336	0
JMP	13	192	0
JMP	14	0	0
SLD	14	96	1
JMP	14	192	0
JMP	14	288	0
KIK	14	336	0
JMP	15	192	0
JMP	16	0	0
JMP	16	192	0
SLD	17	192	1
SLD	18	192	1
KIK	18	288	0
JMP	19	192	0
KIK	19	288	0
JMP	20	192	0
JMP	20	288	0
KIK	21	0	0
SLD	21	192	1
JMP	21	288	0
SLD	22	0	1
SLD	22	96	1
JMP	22	192	0
SLD	22	288	1
JMP	23	0	0
KIK	23	192	0
SLD	23	288	1
SLD	24	0	1
KIK	24	96	0
SLD	24	288	1
JMP	25	0	0
SLD	25	96	1
KIK	25	288	0
SLD	26	0	1
SLD	26	96	1
SLD	27	0	1
KIK	28	0	0
SLD	28	96	1
JMP	28	192	0
KIK	30	192	0
SLD	31	192	1
KIK	32	192	0
SLD	33	192	1
SLD	34	192	1
SLD	34	288	1
SLD	35	192	1
SLD	35	288	1
