[HEADER]
VERSION	1	0
BPM_DEF	178.000
MET_DEF	4	4
RESOLUTION	384

[COMPOSITION]

[LAYER]

[COLLECTION]
BRK	1	0	0
BRK	2	0	1
BRK	3	0	0
BRK	4	0	1
BRK	5	0	0
BRK	6	0	1
BRK	6	192	0
BRK	7	0	1
BRK	8	0	0
BRK	9	0	0
BRK	9	96	1
BRK	9	288	1
BRK	10	0	0
BRK	10	96	1
BRK	10	288	1
BRK	11	0	0
BRK	11	96	1
BRK	11	288	1
BRK	12	0	0
BRK	12	96	1
BRK	12	288	1
BRK	13	0	0
BRK	13	96	1
BRK	13	288	1
BRK	14	0	0
BRK	14	96	1
BRK	14	288	1
BRK	15	0	0
BRK	15	96	0
BRK	15	192	0
BRK	15	288	0
BRK	16	0	1
BRK	16	96	1
BRK	16	192	1
BRK	16	288	1
