[HEADER]
VERSION	1	0
BPM_DEF	107.000
MET_DEF	4	4
RESOLUTION	384

[COMPOSITION]
FLY	38	0	1
FLY	45	0	0
FLY	54	0	1
FLY	62	0	0

[LAYER]

[COLLECTION]
BRK	1	336	0
BRK	2	0	1
BRK	2	96	0
BRK	3	336	0
BRK	4	0	1
BRK	4	96	0
BRK	5	336	0
BRK	6	0	1
BRK	6	96	0
BRK	7	336	0
BRK	8	0	1
BRK	8	96	0
BRK	9	0	1
BRK	9	192	0
BRK	10	192	0
BRK	11	192	1
BRK	12	0	0
BRK	12	96	1
BRK	13	96	0
BRK	14	0	0
BRK	14	192	0
BRK	14	240	0
BRK	15	0	0
BRK	15	192	0
BRK	15	240	0
BRK	16	0	0
BRK	16	192	0
BRK	17	0	0
BRK	17	288	0
BRK	17	336	0
BRK	18	96	0
BRK	18	192	0
BRK	19	96	0
BRK	19	192	0
BRK	20	96	0
BRK	20	192	0
BRK	21	96	0
BRK	21	192	0
BRK	22	0	0
BRK	23	0	0
BRK	23	192	0
BRK	24	0	0
BRK	24	192	0
BRK	24	288	0
BRK	25	0	0
BRK	25	192	0
BRK	25	288	0
BRK	26	0	0
BRK	26	96	0
BRK	26	288	1
BRK	27	0	0
BRK	27	96	0
BRK	27	288	1
BRK	28	0	0
BRK	28	96	0
BRK	29	96	0
BRK	29	336	0
BRK	30	0	1
BRK	30	96	0
BRK	31	336	0
BRK	32	0	1
BRK	32	96	0
BRK	33	336	0
BRK	34	0	1
BRK	34	96	0
BRK	35	336	0
BRK	36	0	1
BRK	36	96	0
BRK	39	0	0
BRK	39	96	0
BRK	39	144	1
BRK	39	192	1
BRK	39	288	1
BRK	40	0	1
BRK	40	48	2
BRK	40	96	2
BRK	40	192	1
BRK	40	288	1
BRK	41	0	2
BRK	41	48	2
BRK	41	96	1
BRK	41	192	0
BRK	41	240	0
BRK	41	288	0
BRK	42	0	1
BRK	42	96	1
BRK	42	192	1
BRK	42	288	2
BRK	43	0	0
BRK	43	96	0
BRK	43	192	1
BRK	43	240	1
BRK	43	288	1
BRK	44	0	2
BRK	44	96	1
BRK	44	192	1
BRK	44	288	2
BRK	47	336	0
BRK	48	0	1
BRK	48	96	0
BRK	49	336	0
BRK	50	0	1
BRK	50	96	0
BRK	51	336	0
BRK	52	0	1
BRK	52	96	0
BRK	55	0	0
BRK	55	48	0
BRK	55	96	1
BRK	55	192	1
BRK	55	288	1
BRK	56	0	1
BRK	56	96	0
BRK	56	192	0
BRK	56	288	1
BRK	57	0	1
BRK	57	96	2
BRK	57	192	2
BRK	57	288	2
BRK	58	0	2
