[HEADER]
VERSION	1	1
BPM_DEF	120.000
MET_DEF	4	4
RESOLUTION	384
HEALTH	7

[COMPOSITION]
TUT	0	32	32
TUT	1	192	0
TUT	2	0	33
TUT	3	192	0
TUT	8	0	34
TUT	10	192	0
TUT	11	0	36
TUT	12	192	0
TUT	24	0	37
TUT	25	192	0
TUT	26	0	38
TUT	27	192	0
TUT	28	0	39
TUT	29	192	0
TUT	30	0	36
TUT	31	192	0
TUT	39	0	35
TUT	40	192	0
TUT	48	0	40
TUT	49	192	0

[LAYER]

[COLLECTION]
BRK	4	0	0
BRK	4	192	1
BRK	5	0	0
BRK	5	192	1
BRK	6	0	0
BRK	6	192	1
BRK	7	0	0
BRK	7	192	1
BRK	13	96	0
BRK	13	288	0
BRK	15	96	0
BRK	15	288	0
BRK	16	0	0
BRK	16	96	0
BRK	16	192	1
BRK	17	0	0
BRK	17	96	0
BRK	17	192	1
BRK	18	0	0
BRK	18	96	0
BRK	18	192	1
BRK	19	0	0
BRK	19	96	0
BRK	19	192	1
BRK	20	0	1
BRK	20	96	0
BRK	20	192	1
BRK	21	0	1
BRK	21	96	0
BRK	21	192	1
BRK	22	0	1
BRK	22	96	0
BRK	22	192	1
BRK	23	0	1
BRK	23	96	0
BRK	23	192	1
BRK	32	0	0
BRK	32	192	0
BRK	33	0	0
BRK	33	192	0
BRK	34	0	0
BRK	34	192	0
BRK	35	0	0
BRK	35	192	0
BRK	36	0	0
BRK	36	168	0
BRK	36	240	0
BRK	37	0	0
BRK	37	168	0
BRK	37	240	0
BRK	38	0	0
BRK	38	168	0
BRK	38	240	0
BRK	39	0	0
BRK	39	192	0
BRK	39	288	0
BRK	40	192	0
BRK	41	192	0
BRK	42	192	0
BRK	43	192	0
BRK	44	168	0
BRK	44	240	0
BRK	45	168	0
BRK	45	240	0
BRK	46	168	0
BRK	46	240	0
BRK	47	168	0
BRK	47	240	0

[OBSTACLE]
JMP	12	144	0
JMP	12	336	0
JMP	14	144	0
JMP	14	336	0
JMP	16	192	0
JMP	17	192	0
JMP	18	192	0
JMP	19	192	0
JMP	20	192	0
JMP	21	192	0
JMP	22	192	0
JMP	23	192	0
KIK	32	120	0
KIK	32	312	0
KIK	33	120	0
KIK	33	312	0
KIK	34	120	0
KIK	34	312	0
KIK	35	120	0
KIK	35	312	0
KIK	36	120	0
KIK	36	312	0
KIK	37	120	0
KIK	37	312	0
KIK	38	120	0
KIK	38	312	0
KIK	39	120	0
JMP	40	0	0
KIK	40	120	0
KIK	40	312	0
JMP	41	0	0
KIK	41	120	0
KIK	41	312	0
JMP	42	0	0
KIK	42	120	0
KIK	42	312	0
JMP	43	0	0
KIK	43	120	0
KIK	43	312	0
JMP	44	0	0
KIK	44	120	0
KIK	44	312	0
JMP	45	0	0
KIK	45	120	0
KIK	45	312	0
JMP	46	0	0
KIK	46	120	0
KIK	46	312	0
JMP	47	0	0
KIK	47	120	0
KIK	47	312	0
