[HEADER]
VERSION	1	0
BPM_DEF	152.000
MET_DEF	4	4
RESOLUTION	384

[COMPOSITION]
FLY	24	0	1
FLY	35	0	0

[LAYER]

[COLLECTION]
BRK	2	96	0
BRK	2	192	0
BRK	2	288	0
BRK	3	96	0
BRK	3	192	1
BRK	3	288	0
BRK	4	192	1
BRK	5	288	1
BRK	6	192	0
BRK	7	96	1
BRK	7	288	1
BRK	8	96	1
BRK	8	288	1
BRK	9	96	1
BRK	10	192	0
BRK	11	288	0
BRK	12	192	0
BRK	13	288	0
BRK	14	192	0
BRK	15	96	0
BRK	15	192	1
BRK	16	96	0
BRK	16	192	1
BRK	17	0	0
BRK	18	0	0
BRK	19	192	0
BRK	20	96	1
BRK	20	288	0
BRK	21	192	0
BRK	22	192	1
BRK	23	192	1
BRK	25	96	1
BRK	25	192	2
BRK	25	288	0
BRK	26	0	0
BRK	26	96	1
BRK	26	144	1
BRK	26	192	1
BRK	26	240	1
BRK	26	288	1
BRK	27	96	0
BRK	27	192	1
BRK	27	288	2
BRK	28	0	2
BRK	28	96	1
BRK	28	192	0
BRK	28	288	0
BRK	28	336	0
BRK	29	96	1
BRK	29	192	2
BRK	29	288	2
BRK	30	0	2
BRK	30	96	2
BRK	30	192	1
BRK	30	288	0
BRK	31	96	0
BRK	31	192	1
BRK	31	288	0
BRK	32	0	0
BRK	32	96	1
BRK	32	192	2
BRK	32	288	0
BRK	33	0	1
BRK	33	96	1
BRK	33	192	0
BRK	33	288	1
BRK	34	0	0
BRK	34	96	1
BRK	34	192	2
BRK	38	288	0
BRK	39	192	1
BRK	40	192	1
BRK	41	192	1
BRK	43	288	0
BRK	44	192	0
BRK	45	288	1
BRK	46	96	0
BRK	46	192	1
BRK	47	192	1
BRK	47	288	0
BRK	49	96	0
BRK	49	192	0
BRK	49	288	0
BRK	50	192	0
BRK	50	288	1
BRK	51	192	1
BRK	52	192	0
BRK	54	96	0
BRK	54	288	0
BRK	55	192	1
BRK	56	192	1
BRK	57	192	1
BRK	58	192	1
BRK	59	192	0
BRK	60	96	0
BRK	60	288	0
BRK	61	0	0
BRK	61	288	0
BRK	62	96	0
BRK	62	192	1
BRK	62	288	0
BRK	63	0	0
BRK	63	288	0
BRK	64	96	0
BRK	65	192	1
BRK	66	96	0
BRK	66	192	1
BRK	66	288	0
BRK	67	192	0
BRK	68	192	0
BRK	69	0	0
BRK	69	96	0
BRK	69	192	1
BRK	69	288	0
BRK	70	0	0
BRK	70	96	0
BRK	70	192	0
BRK	70	288	0

[OBSTACLE]
JMP	5	96	0
JMP	6	96	0
SLD	6	288	1
SLD	8	0	1
SLD	9	0	1
SLD	9	288	1
JMP	10	96	0
JMP	10	288	0
SLD	11	96	1
KIK	11	192	0
JMP	12	96	0
JMP	12	288	0
KIK	13	96	0
JMP	13	192	0
JMP	14	96	0
JMP	14	288	0
KIK	15	0	0
SLD	15	288	1
KIK	16	288	0
JMP	17	96	0
SLD	17	288	1
KIK	18	96	0
KIK	18	288	0
SLD	19	96	1
KIK	19	288	0
SLD	20	192	1
JMP	21	96	0
KIK	21	288	0
SLD	22	96	1
KIK	22	336	0
JMP	23	96	0
LTN	24	288	2
LTN	25	0	2
LTN	25	96	0
LTN	25	96	2
LTN	25	192	0
LTN	25	288	2
LTN	26	48	2
LTN	26	96	0
LTN	26	144	2
LTN	26	192	0
LTN	26	288	0
LTN	27	48	1
LTN	27	192	2
LTN	27	192	0
LTN	27	288	0
LTN	28	0	1
LTN	28	48	0
LTN	28	96	0
LTN	28	96	2
LTN	28	192	1
LTN	28	288	1
LTN	29	0	0
LTN	29	192	1
LTN	29	288	0
LTN	30	48	1
LTN	30	96	0
LTN	30	192	0
LTN	30	240	2
LTN	31	0	0
LTN	31	96	1
LTN	31	144	2
LTN	31	288	1
LTN	32	0	1
LTN	32	192	0
LTN	32	288	2
LTN	32	336	0
LTN	33	96	0
LTN	33	192	2
LTN	33	288	0
LTN	34	0	1
LTN	34	96	2
LTN	34	192	0
LTN	34	288	0
JMP	38	96	0
SLD	38	192	1
KIK	39	96	0
KIK	39	288	0
JMP	40	96	0
KIK	40	288	0
JMP	41	96	0
KIK	41	288	0
JMP	42	96	0
JMP	42	288	0
KIK	43	96	0
JMP	44	96	0
JMP	44	288	0
SLD	45	96	1
KIK	46	288	0
SLD	47	96	1
KIK	48	96	0
KIK	48	288	0
SLD	50	96	1
JMP	51	96	0
KIK	51	288	0
JMP	52	96	0
SLD	52	288	1
KIK	53	96	0
KIK	53	288	0
JMP	54	192	0
JMP	55	96	0
KIK	55	288	0
JMP	56	96	0
KIK	56	288	0
KIK	57	96	0
SLD	57	288	1
SLD	58	0	1
SLD	58	288	1
JMP	59	96	0
JMP	59	288	0
SLD	60	192	1
KIK	61	96	0
JMP	61	192	0
SLD	63	96	1
JMP	63	192	0
SLD	64	192	1
KIK	64	288	0
JMP	65	96	0
SLD	65	288	1
JMP	67	96	0
SLD	67	288	1
JMP	68	96	0
KIK	68	288	0
